location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,26.735294,24.907843,106.110275,34,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,268.85297,315.3402,85.48817,34,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,5.882353,10.916667,68.370804,34,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,23.970589,29.511765,83.94409,34,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,178.67648,204.94608,87.48746,34,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,12.1470585,11.159804,106.10931,34,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,25.558823,31.382353,83.99352,34,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,118.49999,149.2206,80.08009,34,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,11.529411,9.506863,113.94202,34,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,29.558823,31.583334,94.46603,34,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,94.23529,111.842155,84.93107,34,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,17.117647,11.517647,133.90314,34,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,40.794117,32.184315,123.15439,34,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,86.29411,82.77157,104.01331,34,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,6.7647057,6.815686,99.568535,34,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,35.411766,27.840197,123.0558,34,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,86.29411,80.814705,106.38516,34,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,8.882353,6.6235294,119.4332,34,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,32.764706,24.956863,126.06362,34,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,89.05882,81.448044,108.80388,34,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,5.7058825,7.9303923,82.79627,34,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,21.352942,21.369608,99.9368,34,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,86.11764,83.06569,103.46553,34,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,38.205883,35.125492,107.67689,34,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,52.79412,49.679413,105.69631,34,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,113.764694,108.90196,104.26923,34,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,23.147058,56.040195,46.112335,34,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,67.05882,99.09608,69.22338,34,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,129.38235,155.63628,83.656296,34,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,162.91176,88.812744,178.98608,34,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,224.26471,179.97842,123.94133,34,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,286.41174,233.53235,122.16865,34,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,50.52941,110.28529,48.16695,34,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,236.58823,255.13823,92.86917,34,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,324.79413,332.65784,97.671104,34,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,41.264706,122.25,36.35733,34,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,254.70587,321.34802,79.57942,34,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,354.52942,445.40097,79.824295,34,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,24.970589,90.34118,31.435093,34,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,116.7647,322.87646,37.13737,34,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,362.38235,524.2245,69.41901,34,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,20.67647,42.2,54.3993,34,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,86.91176,254.79118,35.37909,34,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,376.29413,559.6088,67.53244,34,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,28.0,31.50196,90.406105,34,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,73.64706,164.04314,46.524845,34,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,395.41177,584.48724,67.92544,34,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,58.5,27.47647,195.52617,34,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,107.17647,101.17843,105.64902,34,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,448.2059,604.0333,74.41397,34,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,3.3823528,17.188234,37.77837,34,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,89.882355,77.011765,115.693596,34,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,413.38235,592.58136,70.01262,34,preliminary,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,3.3823528,13.944118,44.247784,34,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,65.26471,61.313725,105.95802,34,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,393.61765,550.7059,71.73177,34,preliminary,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,4.9411764,13.943137,52.479034,34,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,11.705882,45.07549,33.361397,34,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,235.64706,472.7598,50.36989,34,preliminary,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,3.6470587,7.711765,68.024055,34,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,11.970588,35.59902,41.80049,34,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,188.76471,368.7255,51.8468,34,preliminary,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,dekad,12.323529,11.284314,106.38169,34,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,1-month,20.911764,32.939217,68.2981,34,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE013,Tharaka-Nithi,KE013060,Nithi,2,,51356,3-month,159.82355,254.62549,63.485115,34,forecast,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,1.0321543,5.2274384,58.980106,311,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,3.266881,13.867203,43.816147,311,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,9.906752,53.64062,25.420523,311,final,2025-02-21,2025-02-28
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,14.662379,9.941908,131.59216,311,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,16.900322,20.202787,86.89642,311,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,23.565916,50.392605,51.56991,311,final,2025-03-01,2025-03-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,11.266881,10.300643,106.315,311,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,26.961414,25.46999,104.89473,311,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,33.729904,52.53848,67.31131,311,final,2025-03-11,2025-03-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,54.315113,21.646194,222.60255,311,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,80.24437,41.888744,181.80135,311,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,86.549835,67.123795,126.9343,311,final,2025-03-21,2025-03-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,18.710611,48.59357,44.24152,311,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,84.2926,80.540405,104.38646,311,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,104.260445,111.4493,93.82662,311,final,2025-04-01,2025-04-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,99.909966,50.929905,187.574,311,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,172.9357,121.16967,141.0289,311,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,203.19614,159.091,126.87846,311,final,2025-04-11,2025-04-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,44.3537,53.389603,84.5248,311,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,162.97427,152.91307,106.37135,311,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,246.48553,208.66902,117.69865,311,final,2025-04-21,2025-04-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,41.974277,27.27417,145.54759,311,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,186.23795,131.59367,140.00497,311,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,287.43088,232.33687,123.213425,311,final,2025-05-01,2025-05-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,4.8681674,14.775241,49.901627,311,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,91.19614,95.43901,95.77567,311,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,291.09323,242.07867,119.83763,311,final,2025-05-11,2025-05-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,7.356913,15.970739,58.924545,311,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,54.19936,58.02015,93.937195,311,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,297.418,252.82196,117.29722,311,final,2025-05-21,2025-05-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,1.1672026,2.92776,77.792496,311,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,13.392283,33.67374,47.557552,311,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,283.92282,245.80782,115.1969,311,final,2025-06-01,2025-06-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.39871383,0.7,94.71429,311,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,8.92283,19.5985,56.60032,311,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,273.05466,236.20717,115.276276,311,final,2025-06-11,2025-06-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.13504823,0.49046087,93.526726,311,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,1.7009647,4.118221,73.48983,311,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,218.8746,215.05144,101.73739,311,final,2025-06-21,2025-06-30
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.78778136,2.0031083,82.64589,311,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,1.3215435,3.1935692,77.152504,311,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,200.95178,168.46098,118.7309,311,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,1.4212219,1.8083601,94.31378,311,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,2.3440514,4.301929,78.95191,311,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,102.46301,119.33945,86.42713,311,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.91961414,2.0855305,83.54511,311,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,3.1286173,5.896999,74.595,311,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,59.02894,68.03537,87.668396,311,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.94212216,1.8881029,86.26645,311,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,3.2829583,5.781994,76.822136,311,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,17.996786,42.649303,48.26259,311,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,1.437299,1.9224008,92.99228,311,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,3.2990353,5.8960342,76.16565,311,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,14.565916,29.796463,56.22961,311,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.7942122,1.8027867,85.174095,311,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,3.1736336,5.613291,77.01319,311,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,8.003216,15.62851,63.035168,311,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.23151125,0.48445874,95.38792,311,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,2.4630225,4.209646,81.034836,311,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,7.067524,13.185209,66.35901,311,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,dekad,0.24758843,0.5676313,94.251724,311,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,1-month,1.2733119,2.8548768,79.86518,311,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE010,Marsabit,KE010045,Moyale,2,,51357,3-month,6.9163985,13.05284,66.008446,311,final,2025-09-11,2025-09-20
