pcode,county,year_month,rfq_mean,rfq_min,price_beans,price_maize,conflict_events,conflict_fatalities,mpi,vulnerability_tier,total_population
KE011,Isiolo,2013-06,99.67769,93.94351,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2013-07,98.67294166666666,96.89752,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2013-08,97.46344800000001,96.08361,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2013-09,114.53192666666666,99.95188,,,2,2,0.1962,Medium,267993
KE011,Isiolo,2013-10,74.86507966666666,41.689476,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2013-11,90.169742,43.13309,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2013-12,62.18199233333333,54.108257,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-01,69.08466299999999,64.381935,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-02,108.76362,83.68802,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-03,143.47589866666667,51.584846,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-04,91.55046466666666,35.96759,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-05,81.92708566666666,60.086967,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-06,99.17526,98.41776,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-07,97.06704466666667,94.6132,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-08,106.81242333333334,97.71178,,,1,8,0.1962,Medium,267993
KE011,Isiolo,2014-09,99.51570333333332,98.0282,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-10,78.05983433333334,48.153843,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-11,94.48670800000001,55.28968,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2014-12,88.00564666666666,64.29232,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-01,76.95159333333334,72.02619,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-02,97.31887333333333,82.17669,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-03,87.577961,44.696083,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-04,124.79757000000001,103.74366,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-05,95.10972,86.01013,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-06,96.96778033333334,95.21105,,,1,3,0.1962,Medium,267993
KE011,Isiolo,2015-07,100.03185,97.07503,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-08,97.12334666666668,95.07394,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-09,97.32226333333334,92.07348,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-10,117.49503666666665,48.52973,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-11,127.41483,114.36516,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2015-12,110.57339200000001,41.842686,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-01,127.77990466666665,107.095314,,,1,3,0.1962,Medium,267993
KE011,Isiolo,2016-02,102.49240666666667,95.27694,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-03,54.95847733333333,31.772205,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2016-04,89.94078133333335,52.22911,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-05,121.94987333333334,82.82147,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-06,99.37191333333332,96.04222,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-07,96.61086499999999,96.261375,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-08,96.55637133333333,95.89335,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2016-09,98.53318,95.70623,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-10,53.584011000000004,32.010235,,,1,4,0.1962,Medium,267993
KE011,Isiolo,2016-11,107.06208333333332,63.18252,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2016-12,65.134441,46.17542,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2017-01,73.33429666666667,69.06637,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2017-02,111.67297666666667,96.60133,,,2,1,0.1962,Medium,267993
KE011,Isiolo,2017-03,44.51392166666667,31.236992,,,2,15,0.1962,Medium,267993
KE011,Isiolo,2017-04,46.224831333333334,30.918917,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2017-05,115.97339666666666,91.066925,,,1,10,0.1962,Medium,267993
KE011,Isiolo,2017-06,96.00778666666668,93.13312,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2017-07,98.57596333333333,97.11109,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2017-08,102.17933333333333,99.40271,,,1,3,0.1962,Medium,267993
KE011,Isiolo,2017-09,99.35443533333334,98.121826,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2017-10,101.87115466666667,81.25041,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2017-11,80.21793533333333,40.572346,,,4,17,0.1962,Medium,267993
KE011,Isiolo,2017-12,43.90631666666667,35.379967,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-01,69.61656833333333,61.946495,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-02,84.62814133333333,81.82318,,,2,2,0.1962,Medium,267993
KE011,Isiolo,2018-03,324.6908133333333,183.43758,,,4,8,0.1962,Medium,267993
KE011,Isiolo,2018-04,205.79831000000001,131.36113,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-05,108.38454533333334,78.19963,,,2,2,0.1962,Medium,267993
KE011,Isiolo,2018-06,121.21039333333333,103.98729,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-07,102.49521066666667,98.180756,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-08,97.92409466666668,96.45765,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-09,103.31085333333333,99.98956,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-10,66.35943,56.586193,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2018-11,56.116887999999996,49.025856,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2018-12,180.28569666666667,86.08262,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-01,100.53878666666667,84.67577,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-02,99.83821499999999,86.18225,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-03,53.48091133333333,33.905094,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-04,73.32842733333332,18.826698,,,2,4,0.1962,Medium,267993
KE011,Isiolo,2019-05,102.20791966666667,64.57136,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-06,109.16931133333333,99.3804,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2019-07,98.51501666666667,96.54406,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-08,98.91072000000001,98.12602,,,2,6,0.1962,Medium,267993
KE011,Isiolo,2019-09,104.28441500000001,100.01364,,,3,11,0.1962,Medium,267993
KE011,Isiolo,2019-10,260.6358933333333,231.59444,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2019-11,207.65778333333333,179.52596,,,1,2,0.1962,Medium,267993
KE011,Isiolo,2019-12,157.08163666666667,125.6354,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-01,186.34222,130.02237,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-02,124.47744666666667,92.75707,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-03,148.30671866666668,101.219986,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-04,188.85463833333333,41.133835,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-05,95.15969666666666,89.68785,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-06,110.68611499999999,105.2482,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-07,100.71403666666667,99.47426,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-08,107.00951333333335,99.65821,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-09,101.40785366666667,99.98956,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2020-10,98.36285099999999,59.668003,,,2,0,0.1962,Medium,267993
KE011,Isiolo,2020-11,60.671793666666666,32.448845,,,2,8,0.1962,Medium,267993
KE011,Isiolo,2020-12,84.45236266666667,39.309998,,,1,4,0.1962,Medium,267993
KE011,Isiolo,2021-01,88.800342,76.38905,,,3,8,0.1962,Medium,267993
KE011,Isiolo,2021-02,97.35474333333333,89.15106,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2021-03,60.996658,51.758904,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2021-04,57.066102666666666,35.39334,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2021-05,128.680468,94.888054,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2021-06,96.20978666666667,93.07078,,,3,9,0.1962,Medium,267993
KE011,Isiolo,2021-07,98.10016466666667,97.846954,,,3,5,0.1962,Medium,267993
KE011,Isiolo,2021-08,96.85554033333334,95.995605,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2021-09,99.06730666666665,97.26046,,,2,8,0.1962,Medium,267993
KE011,Isiolo,2021-10,65.228505,45.66602,,,1,5,0.1962,Medium,267993
KE011,Isiolo,2021-11,69.69319333333333,34.99271,,,1,0,0.1962,Medium,267993
KE011,Isiolo,2021-12,188.60385,69.72648,,,2,8,0.1962,Medium,267993
KE011,Isiolo,2022-01,109.08816,91.24751,,,2,2,0.1962,Medium,267993
KE011,Isiolo,2022-02,93.45983,78.78197,,,4,14,0.1962,Medium,267993
KE011,Isiolo,2022-03,53.152202666666675,44.78854,,,5,3,0.1962,Medium,267993
KE011,Isiolo,2022-04,76.635157,23.454031,,,2,11,0.1962,Medium,267993
KE011,Isiolo,2022-05,94.449793,85.8086,,,5,2,0.1962,Medium,267993
KE011,Isiolo,2022-06,96.26362333333333,93.25779,,,4,12,0.1962,Medium,267993
KE011,Isiolo,2022-07,100.43934999999999,97.63832,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2022-08,100.73116466666666,98.041534,,,1,2,0.1962,Medium,267993
KE011,Isiolo,2022-09,99.61295533333333,98.60869,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2022-10,57.925356666666666,44.49383,,,1,2,0.1962,Medium,267993
KE011,Isiolo,2022-11,90.88556999999999,73.40001,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2022-12,90.610052,75.582146,,,2,2,0.1962,Medium,267993
KE011,Isiolo,2023-01,90.57346333333334,82.9036,,,3,6,0.1962,Medium,267993
KE011,Isiolo,2023-02,82.72320466666667,80.21568,,,2,5,0.1962,Medium,267993
KE011,Isiolo,2023-03,158.43584,56.4904,,,2,2,0.1962,Medium,267993
KE011,Isiolo,2023-04,227.64960333333337,78.41719,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2023-05,92.20263166666666,81.18061,,,2,3,0.1962,Medium,267993
KE011,Isiolo,2023-06,101.88409,100.64099,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2023-07,103.37472833333334,100.42777,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2023-08,98.77920533333334,96.978516,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2023-09,100.44497,99.90375,,,4,5,0.1962,Medium,267993
KE011,Isiolo,2023-10,119.93756,84.01428,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2023-11,233.79719,205.73926,,,5,6,0.1962,Medium,267993
KE011,Isiolo,2023-12,68.52464733333333,39.256626,198.42857142857142,102.77777777777777,2,1,0.1962,Medium,267993
KE011,Isiolo,2024-01,109.05067333333334,77.36141,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2024-02,151.07854666666665,110.22235,,,1,3,0.1962,Medium,267993
KE011,Isiolo,2024-03,48.40076200000001,41.717667,173.28571428571428,84.8,1,1,0.1962,Medium,267993
KE011,Isiolo,2024-04,163.00050566666667,38.539757,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2024-05,150.07076333333333,97.91768,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2024-06,95.98217,92.59285,160.41666666666666,85.42857142857143,1,0,0.1962,Medium,267993
KE011,Isiolo,2024-07,101.85781666666666,99.73124,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2024-08,102.18831,97.86436,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2024-09,97.54697,92.7476,135.14285714285714,81.27272727272727,2,3,0.1962,Medium,267993
KE011,Isiolo,2024-10,63.07371933333334,37.124355,,,2,3,0.1962,Medium,267993
KE011,Isiolo,2024-11,129.65596000000002,100.55061,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2024-12,46.284546,34.142735,,,1,0,0.1962,Medium,267993
KE011,Isiolo,2025-01,76.19261566666667,61.561947,,,4,1,0.1962,Medium,267993
KE011,Isiolo,2025-02,85.15512,78.43368,,,5,2,0.1962,Medium,267993
KE011,Isiolo,2025-03,174.86504,119.03822,,,2,0,0.1962,Medium,267993
KE011,Isiolo,2025-04,115.07663000000001,38.36977,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2025-05,112.20719166666667,80.367805,,,1,3,0.1962,Medium,267993
KE011,Isiolo,2025-06,97.94051133333335,96.10456,,116.0,2,2,0.1962,Medium,267993
KE011,Isiolo,2025-07,97.19691866666666,93.86214,,,1,1,0.1962,Medium,267993
KE011,Isiolo,2025-08,104.74171000000001,100.72123,,,0,0,0.1962,Medium,267993
KE011,Isiolo,2025-09,99.848415,99.507515,,,2,1,0.1962,Medium,267993
KE011,Isiolo,2025-10,95.634949,55.731697,,,3,2,0.1962,Medium,267993
KE011,Isiolo,2025-11,45.84220533333333,40.752403,,,3,10,0.1962,Medium,267993
KE011,Isiolo,2025-12,70.844901,43.807693,111.5,80.66666666666667,6,6,0.1962,Medium,267993
KE034,Kajiado,2006-01,45.102715666666676,38.899303,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-02,92.98026566666665,34.69631,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-03,133.33373033333334,55.152935,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-04,128.20865666666666,107.82212,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-05,92.36986866666666,65.44382,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-06,84.95370333333334,72.94868,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-07,96.51265166666667,95.184105,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-08,101.46899666666667,94.85981,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-09,101.85181,97.31915,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-10,104.326422,90.15867,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-11,177.37201333333334,110.74878,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2006-12,194.339622,68.058876,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-01,83.196252,67.71215,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-02,154.18133,102.44616,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-03,55.632686666666665,36.36333,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-04,89.54816333333333,48.60738,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-05,75.22761733333333,41.656662,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-06,96.85362966666666,96.007904,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-07,105.47224666666666,99.72053,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-08,103.749912,96.90345,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-09,104.71582666666666,92.96263,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-10,77.57301166666666,69.51982,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-11,65.45678333333333,53.88949,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2007-12,79.25626433333333,62.499283,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-01,89.48611433333333,37.405113,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-02,89.798781,56.842358,,,1,14,0.1108,Low,1117802
KE034,Kajiado,2008-03,180.75624333333334,59.09032,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-04,65.06668166666667,38.210575,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-05,63.89338633333333,37.350525,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-06,91.67592333333334,83.90264,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-07,103.04780866666665,100.22865,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-08,90.13857666666667,88.43042,,,1,3,0.1108,Low,1117802
KE034,Kajiado,2008-09,104.31647666666667,98.045135,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-10,115.34743866666668,90.43876,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-11,83.41257633333333,50.269012,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2008-12,33.639697000000005,25.843445,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-01,67.80219166666667,40.21065,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-02,79.361299,39.692772,,,1,0,0.1108,Low,1117802
KE034,Kajiado,2009-03,37.943054,36.833168,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-04,64.90198633333334,53.404163,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-05,102.23478833333333,61.69068,,,1,0,0.1108,Low,1117802
KE034,Kajiado,2009-06,106.60702333333332,95.59197,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-07,96.74372833333332,95.99158,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-08,90.58618799999999,88.342834,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-09,91.58207800000001,84.25539,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2009-10,123.73178499999999,103.719795,,,1,0,0.1108,Low,1117802
KE034,Kajiado,2009-11,79.790981,51.784283,,,1,0,0.1108,Low,1117802
KE034,Kajiado,2009-12,162.02026666666669,76.73099,,,3,5,0.1108,Low,1117802
KE034,Kajiado,2010-01,127.45253333333334,41.10885,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-02,145.67407466666666,91.38078,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-03,149.23575666666667,39.88444,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-04,73.48545333333333,63.658375,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-05,134.14562833333335,78.17457,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-06,100.558698,93.02122,,,1,2,0.1108,Low,1117802
KE034,Kajiado,2010-07,96.30295066666667,95.746506,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-08,94.57281666666667,91.42657,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-09,99.53660666666667,98.859314,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-10,93.52853,87.17108,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-11,74.23471133333334,55.33444,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2010-12,84.77028666666668,34.133785,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-01,44.313673333333334,38.193188,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-02,118.37137233333334,53.146587,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-03,96.84105333333332,36.7364,,,1,0,0.1108,Low,1117802
KE034,Kajiado,2011-04,33.96085433333334,24.81736,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-05,76.56193133333333,65.373634,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-06,109.96859333333333,88.40366,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-07,100.09609466666666,95.615234,,,2,4,0.1108,Low,1117802
KE034,Kajiado,2011-08,107.29672333333333,95.1957,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-09,102.38684,100.54387,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-10,178.42828333333333,116.74801,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-11,134.58275333333333,89.69849,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2011-12,82.94385466666667,42.39125,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-01,45.14154566666667,37.808605,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-02,74.39672333333334,35.310017,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-03,58.321989333333335,24.11609,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-04,186.724385,100.833115,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-05,120.95275666666667,94.351105,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-06,105.79676666666667,88.36436,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-07,97.93889166666666,96.84929,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-08,105.33107333333334,104.1723,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-09,96.51988666666666,93.32435,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-10,118.92662666666666,103.46667,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-11,117.610171,56.434113,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2012-12,129.10769666666667,78.74447,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-01,81.57762966666667,34.727192,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-02,57.198207333333336,32.080288,,,1,1,0.1108,Low,1117802
KE034,Kajiado,2013-03,142.94006666666667,72.39313,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-04,157.03637666666665,72.75771,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-05,58.049662000000005,43.8838,,,1,0,0.1108,Low,1117802
KE034,Kajiado,2013-06,96.07742333333333,73.808105,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-07,96.90064666666667,95.82002,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-08,98.52036666666667,94.62646,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-09,115.97474333333332,98.46547,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-10,83.41584999999999,54.64647,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-11,83.319375,52.27704,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2013-12,145.12581466666668,30.813944,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-01,40.608808,34.000637,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-02,155.57901666666666,53.27226,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-03,122.62319466666668,30.648474,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-04,47.62688433333333,31.411993,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-05,64.66638999999999,56.01046,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-06,113.18003333333333,107.71238,,,1,2,0.1108,Low,1117802
KE034,Kajiado,2014-07,97.34649333333334,96.16312,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-08,101.76520333333333,93.10305,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-09,102.94581666666666,98.02544,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-10,104.50634000000001,70.43848,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-11,93.86366666666667,78.35053,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2014-12,103.18218766666666,52.953373,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-01,35.88058266666667,33.40801,87.3,41.1,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-02,85.01372400000001,46.004906,81.9,40.2,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-03,59.60012866666667,35.950836,82.2,41.5,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-04,146.72206,134.90411,85.0,41.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-05,117.49710466666666,91.56408,90.0,44.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-06,98.83541833333334,93.136925,95.0,50.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-07,104.33555133333334,100.76219,96.0,50.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-08,94.47438333333334,91.977264,91.0,46.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-09,93.948108,89.2,94.0,48.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-10,104.52468533333332,98.83083,96.0,50.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-11,151.25672,110.81786,96.67,51.25,0,0,0.1108,Low,1117802
KE034,Kajiado,2015-12,126.01442666666668,36.84747,91.07,48.33,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-01,170.161485,59.565735,73.0,48.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-02,76.09042366666667,50.497787,73.0,47.5,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-03,64.08261466666667,25.951284,79.17,48.33,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-04,119.97864,99.40602,,,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-05,98.22553,82.83086,83.0,47.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-06,100.03308666666668,96.12388,80.0,45.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-07,95.22187333333333,94.12908,80.0,44.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-08,98.91607499999999,95.84073,83.0,44.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-09,95.29458166666666,93.435425,87.0,43.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-10,86.39289500000001,70.97217,92.0,46.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-11,115.42725,76.22761,94.0,48.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2016-12,45.769405,35.6656,94.0,48.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-01,55.951327666666664,41.174107,91.0,48.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-02,83.06139,57.52346,97.0,52.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-03,46.20124833333333,42.197598,91.1,54.4,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-04,61.879784666666666,45.238304,130.0,65.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-05,82.95591133333333,70.511024,120.0,65.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-06,94.71068666666667,82.25663,125.0,65.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-07,108.27018166666666,106.321655,120.0,65.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-08,108.567695,103.79959,130.0,68.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-09,103.85531666666667,94.87349,135.0,70.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-10,99.96245666666665,75.1855,139.0,73.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-11,98.15805033333334,69.30976,140.0,75.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2017-12,40.76149733333333,31.40405,120.0,60.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2018-01,122.33109333333334,52.54755,119.0,60.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2018-02,68.80295566666668,50.008057,100.0,60.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2018-03,261.61845666666665,37.92104,95.0,55.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2018-04,213.70272333333332,102.78456,100.0,50.0,0,0,0.1108,Low,1117802
KE034,Kajiado,2018-05,152.14280666666664,113.09099,80.0,45.0,0,0,0.1108,Low,1117802
